ID,DRIVING_EXPERIENCE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS
619509,0-9y,0,0,0
629867,10-19y,3,0,1
519961,20-29y,3,1,0
706056,0-9y,0,0,0
932232,20-29y,2,0,1
576420,0-9y,0,0,0
355326,20-29y,2,0,0
125877,10-19y,1,0,0
792068,0-9y,0,0,0
824414,20-29y,3,0,0
934839,10-19y,2,0,0
769171,0-9y,0,0,0
561193,10-19y,3,1,0
830701,10-19y,4,0,0
550573,10-19y,1,0,0
773172,0-9y,0,0,0
413707,0-9y,0,0,0
946635,0-9y,0,0,0
43235,20-29y,3,0,2
335215,20-29y,2,0,0
554674,30y+,3,0,0
54762,0-9y,0,0,0
159034,10-19y,3,0,1
909112,10-19y,0,1,1
174031,0-9y,0,0,0
48520,20-29y,1,1,0
372931,20-29y,1,0,0
176958,10-19y,1,0,1
320695,30y+,6,2,1
12037,10-19y,0,0,0
819469,0-9y,0,0,0
245486,10-19y,0,0,1
925661,10-19y,2,0,0
396849,10-19y,0,0,0
183666,10-19y,0,0,0
735613,0-9y,0,0,0
631211,10-19y,0,0,0
291357,10-19y,3,0,3
609345,0-9y,0,0,0
174251,0-9y,0,0,0
578173,0-9y,0,0,0
749944,0-9y,0,0,0
130061,0-9y,0,0,0
881302,20-29y,0,0,1
623711,30y+,4,0,6
971010,20-29y,2,0,0
692065,0-9y,0,0,0
513169,10-19y,2,0,0
637794,20-29y,4,2,3
987779,30y+,3,0,3
565084,20-29y,3,0,4
172920,0-9y,0,0,0
113172,20-29y,3,1,5
494013,0-9y,0,0,0
296211,10-19y,3,0,0
579005,10-19y,1,0,3
787850,30y+,4,1,5
791808,0-9y,0,0,0
513302,0-9y,0,0,0
370440,10-19y,1,0,1
701556,0-9y,0,0,0
83127,10-19y,1,0,2
453152,10-19y,1,0,0
843657,30y+,6,0,4
980800,30y+,4,0,8
686824,10-19y,0,0,0
157185,0-9y,0,0,0
688770,20-29y,5,1,3
120411,20-29y,0,2,0
840397,10-19y,0,0,0
919934,10-19y,8,1,1
864818,10-19y,2,0,3
969332,0-9y,0,0,0
615462,10-19y,0,0,0
589423,20-29y,0,1,2
112772,30y+,2,1,5
96095,0-9y,0,0,0
890246,0-9y,0,0,0
72969,30y+,6,1,4
830081,10-19y,2,0,2
401166,30y+,3,1,2
311925,20-29y,0,0,0
681372,10-19y,1,0,0
282068,0-9y,0,0,0
893456,0-9y,0,0,0
937991,20-29y,2,0,0
566824,0-9y,0,0,0
813442,10-19y,1,1,1
982824,10-19y,2,0,3
93794,10-19y,0,0,1
313846,0-9y,0,0,0
510135,0-9y,0,0,0
390703,10-19y,1,0,2
750372,20-29y,0,0,0
587909,20-29y,0,0,0
257044,0-9y,0,0,0
90176,0-9y,0,0,0
737176,10-19y,2,0,0
560952,0-9y,0,0,0
481909,0-9y,0,0,0
75063,10-19y,1,0,0
618741,20-29y,0,0,0
514856,10-19y,1,1,0
388712,20-29y,6,0,1
25949,10-19y,3,0,3
502785,10-19y,1,0,0
658244,0-9y,0,0,0
141211,20-29y,1,0,0
456287,10-19y,3,0,2
10358,20-29y,3,1,6
591890,0-9y,0,0,0
310357,0-9y,0,0,0
740462,0-9y,0,0,0
609610,0-9y,0,0,0
395965,10-19y,3,0,1
466727,30y+,4,0,2
462639,10-19y,0,0,2
114270,0-9y,0,0,0
846279,20-29y,2,2,0
498216,0-9y,0,0,0
181238,20-29y,6,0,1
489213,0-9y,0,0,0
853899,0-9y,0,0,0
906732,20-29y,2,0,4
418029,0-9y,0,0,0
440763,20-29y,2,0,1
17079,0-9y,0,0,0
18706,10-19y,1,0,2
468679,0-9y,0,0,0
764148,0-9y,0,0,0
979921,0-9y,0,0,0
529826,20-29y,0,1,4
667847,20-29y,7,0,3
279295,10-19y,1,0,0
472475,0-9y,0,0,0
76071,20-29y,1,0,1
277926,10-19y,4,0,2
708364,10-19y,0,0,1
733548,20-29y,2,0,4
866874,0-9y,0,0,0
91104,0-9y,0,0,0
304877,10-19y,2,1,0
432729,0-9y,0,0,0
12020,0-9y,0,0,0
496624,0-9y,0,0,0
94813,0-9y,0,0,0
558724,20-29y,1,0,3
218261,0-9y,0,0,0
257758,10-19y,0,0,1
224969,20-29y,0,0,0
358849,20-29y,4,1,0
755962,10-19y,0,0,2
404091,30y+,2,1,8
892717,30y+,6,0,8
640704,0-9y,0,0,0
887420,20-29y,0,0,0
949583,0-9y,0,0,0
714752,0-9y,0,0,0
522259,10-19y,3,1,0
423543,20-29y,0,0,1
945997,0-9y,0,0,0
264228,20-29y,1,0,1
366732,20-29y,4,1,2
89918,20-29y,0,1,0
890870,30y+,0,1,3
871129,10-19y,2,0,1
139118,0-9y,0,0,0
616159,0-9y,0,0,0
661353,20-29y,4,0,1
483827,0-9y,0,0,0
660455,10-19y,0,0,0
248605,20-29y,1,0,1
521188,10-19y,0,0,2
856124,0-9y,0,0,0
259799,0-9y,0,0,0
113142,20-29y,9,0,3
636047,0-9y,0,0,0
18301,10-19y,4,0,2
659001,0-9y,0,0,0
568922,20-29y,4,0,3
785595,30y+,3,0,3
637023,20-29y,5,0,1
676194,10-19y,0,0,0
789708,20-29y,0,1,0
288207,0-9y,0,0,0
995275,10-19y,1,0,1
408168,10-19y,3,0,1
23145,10-19y,2,0,3
453538,20-29y,7,0,4
684447,0-9y,0,0,0
105877,10-19y,1,0,2
659705,0-9y,0,0,0
239209,30y+,6,0,7
768223,0-9y,0,0,0
66367,10-19y,0,0,0
729922,10-19y,2,0,2
54590,0-9y,0,0,0
187326,0-9y,0,0,0
141139,20-29y,3,0,0
121703,20-29y,4,0,2
289440,10-19y,0,0,0
542725,20-29y,0,0,4
940447,10-19y,1,0,1
20174,0-9y,0,0,0
981439,10-19y,1,1,0
830012,20-29y,0,0,1
795789,0-9y,0,0,0
634976,10-19y,0,0,0
34607,10-19y,1,0,0
936683,30y+,3,1,6
518678,20-29y,1,0,0
473370,20-29y,8,1,3
338465,20-29y,7,0,3
877855,0-9y,0,0,0
111291,0-9y,0,0,0
495010,0-9y,0,0,0
428670,10-19y,2,0,0
449162,0-9y,0,0,0
54307,30y+,7,0,10
536394,10-19y,0,0,0
930761,10-19y,0,2,0
810490,30y+,1,2,11
992218,0-9y,0,0,0
832318,20-29y,1,1,4
397156,10-19y,1,1,2
699844,20-29y,0,0,4
234706,0-9y,0,0,0
425934,0-9y,0,0,0
863406,10-19y,4,1,0
801171,20-29y,1,0,0
423105,0-9y,0,0,0
864979,10-19y,8,0,1
834488,30y+,2,0,0
360899,30y+,3,1,4
9402,0-9y,0,0,0
959864,10-19y,0,0,1
891634,0-9y,0,0,0
680298,10-19y,1,0,2
967989,10-19y,2,0,1
147912,0-9y,0,0,0
218230,0-9y,0,0,0
860910,0-9y,0,0,0
949767,20-29y,3,0,0
191017,20-29y,3,0,5
483399,20-29y,1,1,5
632931,10-19y,1,0,4
51074,0-9y,0,0,0
246522,10-19y,1,0,2
204943,30y+,2,2,2
199079,20-29y,2,0,0
641583,10-19y,2,0,1
519092,20-29y,4,0,1
275436,10-19y,0,0,0
472268,20-29y,4,0,0
642225,20-29y,1,0,2
159799,0-9y,0,0,0
14004,0-9y,0,0,0
893178,10-19y,2,0,0
634150,0-9y,0,0,0
486414,20-29y,1,0,1
690265,0-9y,0,0,0
829285,30y+,3,1,3
617147,10-19y,1,0,0
591958,0-9y,0,0,0
49051,10-19y,2,0,1
50356,30y+,4,0,3
892945,20-29y,0,0,7
43974,0-9y,0,0,0
325548,0-9y,0,0,0
898906,10-19y,1,0,1
490829,10-19y,0,0,0
621852,30y+,4,0,1
216557,20-29y,4,0,1
191254,0-9y,0,0,0
665576,0-9y,0,0,0
19748,10-19y,4,0,0
284919,20-29y,1,0,1
705418,0-9y,0,0,0
971209,30y+,3,0,7
650403,20-29y,2,0,2
7296,0-9y,0,0,0
810917,0-9y,0,0,0
673857,0-9y,0,0,0
35525,0-9y,0,0,0
198079,30y+,22,0,6
731204,0-9y,0,0,0
688793,20-29y,4,2,0
832892,0-9y,0,0,0
402410,30y+,5,1,3
544213,10-19y,2,0,0
249658,10-19y,6,0,3
66415,30y+,5,1,1
566025,10-19y,0,0,0
82595,0-9y,0,0,0
317358,10-19y,0,0,2
918756,30y+,1,1,8
262469,20-29y,1,0,2
768114,10-19y,0,0,1
968277,10-19y,0,0,1
929906,0-9y,0,0,0
424768,10-19y,2,1,0
286971,0-9y,0,0,0
47722,0-9y,0,0,0
727166,10-19y,2,0,1
493125,0-9y,0,0,0
325043,0-9y,0,0,0
236139,0-9y,0,0,0
839451,10-19y,0,0,1
215166,0-9y,0,0,0
648942,10-19y,4,0,1
384432,10-19y,0,0,4
318799,0-9y,0,0,0
767246,0-9y,0,0,0
886261,10-19y,2,0,5
442423,0-9y,0,0,0
926129,10-19y,2,0,0
770617,30y+,6,2,4
11693,0-9y,0,0,0
960549,20-29y,2,0,4
302572,0-9y,0,0,0
864573,20-29y,0,0,1
656578,0-9y,0,0,0
587219,10-19y,1,0,3
330715,20-29y,5,1,5
899971,0-9y,0,0,0
234448,0-9y,0,0,0
453952,0-9y,0,0,0
956597,20-29y,0,0,5
909684,0-9y,0,0,0
100681,0-9y,0,0,0
347978,20-29y,1,1,0
943321,10-19y,0,0,1
70277,10-19y,0,0,1
136149,0-9y,0,0,0
746553,30y+,2,0,0
261915,0-9y,0,0,0
686886,0-9y,0,0,0
616137,0-9y,0,0,0
139310,20-29y,3,1,1
68702,20-29y,0,0,3
617819,0-9y,0,0,0
309006,20-29y,1,0,6
62989,0-9y,0,0,0
226266,20-29y,4,1,1
878584,0-9y,0,0,0
53008,0-9y,0,0,0
110873,0-9y,0,0,0
710419,10-19y,0,0,1
471970,10-19y,0,0,0
100198,10-19y,1,0,1
179157,0-9y,0,0,0
446074,30y+,1,0,2
324324,20-29y,3,1,2
470092,10-19y,1,0,3
533785,20-29y,5,2,7
314728,20-29y,0,1,5
841635,0-9y,0,0,0
396240,20-29y,0,0,1
6452,20-29y,2,0,2
201907,0-9y,0,0,0
411848,0-9y,0,0,0
59284,0-9y,0,0,0
716175,10-19y,0,1,4
86162,0-9y,0,0,0
503901,0-9y,0,0,0
162332,20-29y,8,0,1
822914,10-19y,0,0,2
843122,30y+,1,0,3
590101,30y+,16,1,0
37568,10-19y,2,0,0
348902,10-19y,1,1,0
611544,30y+,3,1,2
520318,0-9y,0,0,0
783317,10-19y,3,0,3
911304,20-29y,0,1,2
41820,0-9y,0,0,0
124944,0-9y,0,0,0
623736,0-9y,0,0,0
969017,0-9y,0,0,0
191690,10-19y,1,0,2
621115,0-9y,0,0,0
440868,10-19y,1,0,0
928283,10-19y,0,0,3
216571,30y+,4,0,2
233319,20-29y,8,0,0
995124,0-9y,0,0,0
863899,20-29y,0,0,0
426507,0-9y,0,0,0
386239,10-19y,2,0,2
454670,10-19y,3,0,2
30012,0-9y,0,0,0
173609,10-19y,2,0,2
147303,0-9y,0,0,0
56755,0-9y,0,0,0
702473,10-19y,4,0,0
699651,10-19y,0,0,1
393563,0-9y,0,0,0
394032,10-19y,3,0,1
613310,10-19y,2,0,0
881803,0-9y,0,0,0
607163,0-9y,0,0,0
189307,30y+,3,1,6
360911,0-9y,0,0,0
95823,10-19y,0,0,4
944465,30y+,3,0,0
243256,0-9y,0,0,0
835303,0-9y,0,0,0
670930,0-9y,0,0,0
975620,10-19y,1,0,2
939604,0-9y,0,0,0
28851,10-19y,1,0,1
752896,10-19y,1,0,1
542696,10-19y,0,1,0
651711,20-29y,2,0,2
927952,20-29y,1,0,2
761576,10-19y,4,0,1
577761,20-29y,7,0,2
184745,0-9y,0,0,0
794029,0-9y,0,0,0
958487,20-29y,5,0,3
844202,10-19y,0,0,0
316568,10-19y,1,0,2
118179,10-19y,1,0,1
545388,10-19y,1,0,0
536756,0-9y,0,0,0
837502,0-9y,0,0,0
274896,0-9y,0,0,0
393613,10-19y,1,1,0
246515,10-19y,3,2,0
983251,0-9y,0,0,0
354775,20-29y,3,0,2
625759,10-19y,3,0,0
695044,10-19y,0,1,1
341789,20-29y,5,1,2
858839,10-19y,4,1,0
597583,20-29y,2,0,1
420787,10-19y,1,0,0
361864,0-9y,0,0,0
540085,20-29y,2,0,0
409246,30y+,1,1,6
406439,20-29y,4,1,1
8605,0-9y,0,0,0
747650,10-19y,2,2,3
535573,0-9y,0,0,0
514494,10-19y,0,0,1
119690,0-9y,0,0,0
377535,0-9y,0,0,0
101156,10-19y,0,0,0
478473,0-9y,0,0,0
167440,0-9y,0,0,0
327937,10-19y,4,1,2
773704,0-9y,0,0,0
555426,20-29y,2,0,3
305620,10-19y,1,0,2
779801,20-29y,9,1,2
493714,30y+,5,0,3
849407,20-29y,1,0,2
747274,0-9y,0,0,0
546333,20-29y,0,1,0
402870,10-19y,2,0,2
893157,10-19y,0,0,0
670715,0-9y,0,0,0
834276,10-19y,1,0,1
403341,30y+,1,0,1
878977,10-19y,1,0,0
376175,10-19y,3,0,1
53685,10-19y,0,0,1
45566,0-9y,0,0,0
858911,0-9y,0,0,0
425667,30y+,3,0,2
957230,0-9y,0,0,0
441784,0-9y,0,0,0
918809,10-19y,4,1,0
552900,20-29y,2,0,2
521921,30y+,1,0,2
171167,0-9y,0,0,0
511463,0-9y,0,0,0
636174,20-29y,6,1,4
541397,10-19y,0,1,1
566341,20-29y,0,2,6
627845,0-9y,0,0,0
314777,30y+,11,0,1
793641,0-9y,0,0,0
302730,0-9y,0,0,0
367131,30y+,4,1,4
969113,0-9y,0,0,0
98177,10-19y,4,0,0
470548,10-19y,1,0,1
437853,10-19y,2,2,1
856833,20-29y,0,0,3
609363,20-29y,4,2,1
304606,10-19y,0,1,1
483206,10-19y,5,0,1
299383,10-19y,3,1,1
186667,0-9y,0,0,0
681565,10-19y,0,0,2
943391,0-9y,0,0,0
883534,0-9y,0,0,0
186517,10-19y,1,0,1
834450,20-29y,2,0,9
289627,20-29y,2,1,3
759621,0-9y,0,0,0
943240,30y+,3,0,0
802348,10-19y,1,0,1
300985,0-9y,0,0,0
396068,0-9y,0,0,0
125777,30y+,4,0,1
285723,0-9y,0,0,0
14232,20-29y,1,0,2
95786,0-9y,0,0,0
401934,0-9y,0,0,0
217039,0-9y,0,0,0
592338,0-9y,0,0,0
835167,30y+,1,0,4
113895,20-29y,3,1,0
852429,0-9y,0,0,0
578680,10-19y,1,1,0
887718,0-9y,0,0,0
761644,0-9y,0,0,0
167956,10-19y,1,0,1
126212,0-9y,0,0,0
488074,0-9y,0,0,0
685873,20-29y,0,0,1
108077,20-29y,1,0,0
868625,20-29y,4,0,0
159094,0-9y,0,0,0
955684,10-19y,1,0,1
358131,10-19y,0,1,1
856974,10-19y,0,0,0
277746,20-29y,2,0,4
797948,0-9y,0,0,0
830121,20-29y,2,0,0
84962,0-9y,0,0,0
484906,20-29y,4,0,4
663034,20-29y,7,0,7
140488,0-9y,0,0,0
602800,20-29y,4,2,1
913013,10-19y,3,0,2
544087,0-9y,0,0,0
618453,10-19y,0,0,0
429615,0-9y,0,0,0
122263,0-9y,0,0,0
727934,10-19y,1,0,0
514639,0-9y,0,0,0
162030,20-29y,1,0,3
174090,10-19y,8,1,1
33610,0-9y,0,0,0
244920,20-29y,7,0,2
156588,30y+,5,0,5
442017,30y+,1,1,0
654562,0-9y,0,0,0
27492,30y+,3,0,3
584824,20-29y,11,0,1
924714,0-9y,0,0,0
390078,0-9y,0,0,0
626226,20-29y,9,1,2
585019,30y+,8,2,3
258822,30y+,5,0,1
263434,10-19y,1,0,3
94842,20-29y,3,0,4
159174,0-9y,0,0,0
47158,20-29y,0,0,5
335615,10-19y,0,0,0
3856,0-9y,0,0,0
210177,0-9y,0,0,0
295395,10-19y,2,0,1
341066,10-19y,3,0,0
914635,0-9y,0,0,0
803258,0-9y,0,0,0
38215,10-19y,1,0,0
908520,0-9y,0,0,0
711817,0-9y,0,0,0
594938,0-9y,0,0,0
505762,20-29y,0,0,2
959569,10-19y,0,0,0
551996,30y+,5,3,4
31654,30y+,8,1,10
599873,20-29y,1,0,1
843987,10-19y,2,0,0
31557,20-29y,3,0,6
264196,0-9y,0,0,0
92312,20-29y,1,1,3
146059,10-19y,0,0,2
713809,0-9y,0,0,0
871587,0-9y,0,0,0
871945,20-29y,1,0,3
117775,20-29y,4,0,2
322312,0-9y,0,0,0
7229,0-9y,0,0,0
530697,10-19y,1,1,1
804514,20-29y,0,0,0
681592,0-9y,0,0,0
690400,0-9y,0,0,0
175087,0-9y,0,0,0
5003,0-9y,0,0,0
389116,10-19y,3,0,3
184051,10-19y,0,0,0
229896,20-29y,3,0,1
526761,10-19y,2,0,0
196217,0-9y,0,0,0
324716,0-9y,0,0,0
124037,20-29y,2,0,5
768232,30y+,4,0,3
83591,10-19y,0,0,0
589881,10-19y,1,1,1
993124,10-19y,3,0,1
8539,10-19y,0,1,1
747048,30y+,5,0,3
795142,20-29y,4,2,4
169410,20-29y,2,1,4
516089,10-19y,2,0,3
583812,20-29y,1,1,5
134805,0-9y,0,0,0
478462,0-9y,0,0,0
545723,0-9y,0,0,0
230639,0-9y,0,0,0
798961,20-29y,2,0,0
589051,20-29y,2,1,1
588711,10-19y,3,0,0
746666,0-9y,0,0,0
163499,10-19y,2,2,2
423185,20-29y,3,0,3
775983,0-9y,0,0,0
826419,30y+,4,0,6
967532,30y+,11,1,2
343615,30y+,11,1,4
59581,30y+,3,1,0
976583,0-9y,0,0,0
603789,10-19y,4,0,2
40390,10-19y,0,0,0
146557,10-19y,6,1,2
864534,30y+,5,1,8
64458,30y+,14,0,3
328464,10-19y,0,1,0
817121,10-19y,1,0,1
982723,20-29y,2,0,0
882662,10-19y,0,0,1
212615,10-19y,1,0,2
382782,20-29y,3,1,1
11716,0-9y,0,0,0
824026,10-19y,0,0,1
288572,10-19y,1,1,0
443217,0-9y,0,0,0
405088,0-9y,0,0,0
74352,20-29y,1,1,3
750835,0-9y,0,0,0
410567,10-19y,1,1,2
560440,0-9y,0,0,0
54250,10-19y,0,1,1
184502,10-19y,0,0,1
198413,20-29y,3,0,1
998846,30y+,8,2,2
176415,0-9y,0,0,0
221255,20-29y,3,0,6
958741,0-9y,0,0,0
995544,0-9y,0,0,0
88658,0-9y,0,0,0
340246,10-19y,1,0,2
337772,10-19y,4,0,0
79360,20-29y,0,0,1
596426,30y+,5,3,0
679883,20-29y,1,2,2
275254,10-19y,2,0,2
357834,10-19y,1,1,1
941777,20-29y,0,0,0
703526,0-9y,0,0,0
76313,20-29y,10,0,3
223140,20-29y,2,2,4
146767,0-9y,0,0,0
535845,20-29y,8,1,1
575064,0-9y,0,0,0
756997,20-29y,4,2,1
786123,30y+,15,1,5
262686,20-29y,1,0,1
796394,10-19y,2,0,1
594071,20-29y,2,0,1
500186,20-29y,2,1,0
23557,0-9y,0,0,0
518774,10-19y,3,0,6
340984,10-19y,1,0,2
911697,0-9y,0,0,0
751596,20-29y,0,0,2
700222,20-29y,3,0,2
415590,0-9y,0,0,0
819383,0-9y,0,0,0
322348,20-29y,6,2,2
386978,30y+,3,0,1
156894,10-19y,0,0,3
208897,10-19y,0,0,0
127825,10-19y,0,0,2
294332,30y+,2,1,7
541648,0-9y,0,0,0
554627,10-19y,3,0,1
431110,0-9y,0,0,0
609562,0-9y,0,0,0
285141,10-19y,2,1,0
723759,10-19y,3,1,1
851111,20-29y,4,0,1
926422,20-29y,5,0,1
41547,30y+,1,1,4
247518,10-19y,1,0,0
348341,10-19y,0,0,0
849598,30y+,3,0,4
46343,20-29y,1,1,0
674747,20-29y,5,0,0
748515,0-9y,0,0,0
931078,20-29y,3,0,1
26510,20-29y,2,0,0
252821,0-9y,0,0,0
203240,10-19y,1,0,0
143498,0-9y,0,0,0
521505,10-19y,1,0,2
773662,0-9y,0,0,0
26675,0-9y,0,0,0
402970,0-9y,0,0,0
799465,10-19y,4,2,2
658349,0-9y,0,0,0
895195,10-19y,0,1,3
909369,20-29y,7,2,1
257863,0-9y,0,0,0
72397,10-19y,1,0,0
722977,0-9y,0,0,0
344155,0-9y,0,0,0
40785,0-9y,0,0,0
413667,20-29y,0,0,3
851179,10-19y,1,1,0
367973,20-29y,0,0,1
528598,10-19y,0,0,0
236840,20-29y,1,1,4
191199,10-19y,1,0,0
627731,0-9y,0,0,0
544348,20-29y,7,0,4
162153,20-29y,7,3,1
787277,20-29y,3,0,1
377334,10-19y,1,0,1
413348,0-9y,0,0,0
580041,0-9y,0,0,0
559705,0-9y,0,0,0
213641,0-9y,0,0,0
347626,0-9y,0,0,0
378383,10-19y,0,0,1
483679,20-29y,4,0,0
81087,10-19y,1,0,2
745207,10-19y,0,0,0
764603,10-19y,0,0,1
204090,0-9y,0,0,0
360947,30y+,1,0,1
319686,20-29y,1,0,0
614936,0-9y,0,0,0
976334,0-9y,0,0,0
76084,20-29y,2,1,1
132825,30y+,10,1,2
927624,0-9y,0,0,0
893783,0-9y,0,0,0
321248,0-9y,0,0,0
759694,0-9y,0,0,0
245745,20-29y,5,1,2
689699,20-29y,6,1,2
888155,10-19y,1,0,1
523548,30y+,4,1,2
372338,30y+,4,0,0
514340,0-9y,0,0,0
841471,0-9y,0,0,0
892622,10-19y,0,0,1
81998,20-29y,8,1,1
286212,0-9y,0,0,0
307985,0-9y,0,0,0
441806,30y+,2,2,1
186651,10-19y,1,0,1
484061,20-29y,3,1,2
674133,0-9y,0,0,0
790700,30y+,3,1,2
164792,10-19y,1,0,0
534758,0-9y,0,0,0
619382,20-29y,4,0,1
115691,10-19y,3,1,1
100624,10-19y,0,0,1
331547,10-19y,2,0,1
854176,10-19y,0,0,0
994304,30y+,6,1,3
265676,0-9y,0,0,0
290196,20-29y,1,0,8
558452,10-19y,0,0,2
467841,30y+,0,0,1
750015,20-29y,3,0,1
618877,0-9y,0,0,0
547743,10-19y,1,0,0
854754,20-29y,0,1,2
989047,20-29y,6,2,0
2590,30y+,1,0,1
475437,0-9y,0,0,0
733428,10-19y,1,0,2
958672,20-29y,2,0,5
916048,10-19y,0,0,2
305200,0-9y,0,0,0
32252,0-9y,0,0,0
475598,10-19y,2,0,0
936406,0-9y,0,0,0
582199,0-9y,0,0,0
421824,20-29y,5,0,1
713491,20-29y,5,1,4
218283,10-19y,1,0,0
914682,10-19y,0,0,0
268767,0-9y,0,0,0
96746,10-19y,2,0,0
136321,30y+,6,1,2
7184,30y+,4,0,8
54272,0-9y,0,0,0
281804,30y+,6,0,1
717793,10-19y,1,2,2
38960,0-9y,0,0,0
372241,20-29y,2,0,3
177837,10-19y,3,2,1
437930,20-29y,4,0,1
39903,0-9y,0,0,0
404471,0-9y,0,0,0
520263,0-9y,0,0,0
475000,20-29y,3,0,1
895776,20-29y,2,0,1
528908,10-19y,3,0,1
641934,20-29y,4,0,1
843827,10-19y,0,0,1
825706,0-9y,0,0,0
664266,20-29y,3,1,6
861645,20-29y,4,2,2
919375,20-29y,9,0,3
567996,10-19y,0,1,1
297773,0-9y,0,0,0
657711,10-19y,0,1,1
843937,0-9y,0,0,0
449679,20-29y,2,0,4
304719,30y+,4,1,5
589012,0-9y,0,0,0
201217,0-9y,0,0,0
109656,0-9y,0,0,0
519379,10-19y,0,0,0
208879,20-29y,2,1,1
36749,10-19y,0,0,1
889031,10-19y,2,0,2
43340,0-9y,0,0,0
362741,20-29y,7,1,2
554729,10-19y,0,1,1
245073,20-29y,2,0,0
631613,0-9y,0,0,0
781175,0-9y,0,0,0
285754,0-9y,0,0,0
394548,20-29y,3,0,2
768324,30y+,3,1,1
204082,30y+,4,0,1
760653,20-29y,1,0,1
221479,10-19y,2,0,0
654722,20-29y,4,1,1
612335,10-19y,0,0,0
901483,10-19y,0,0,1
690570,20-29y,4,3,3
347806,10-19y,0,0,0
619673,0-9y,0,0,0
652635,0-9y,0,0,0
643790,10-19y,0,0,1
802187,0-9y,0,0,0
293280,10-19y,1,0,1
804055,0-9y,0,0,0
239585,0-9y,0,0,0
647951,0-9y,0,0,0
893816,0-9y,0,0,0
964147,0-9y,0,0,0
882962,10-19y,4,0,1
699751,0-9y,0,0,0
769065,10-19y,1,1,3
767868,10-19y,0,1,2
303570,20-29y,5,0,3
209690,20-29y,2,0,2
867896,20-29y,2,1,0
612120,0-9y,0,0,0
742574,10-19y,4,0,0
358078,0-9y,0,0,0
349830,0-9y,0,0,0
405353,10-19y,1,0,1
370748,10-19y,3,0,2
663811,20-29y,1,1,0
944418,10-19y,0,0,0
882603,10-19y,2,1,3
495981,20-29y,1,0,6
657770,10-19y,0,0,1
605650,10-19y,1,0,2
644428,10-19y,3,0,1
48329,10-19y,1,1,2
85337,20-29y,3,0,2
229520,10-19y,1,0,2
716007,0-9y,0,0,0
722940,10-19y,0,0,0
886472,10-19y,1,0,0
219586,10-19y,0,0,0
480416,0-9y,0,0,0
945424,10-19y,0,0,1
719571,30y+,6,1,3
739171,20-29y,1,0,3
933988,10-19y,0,0,1
562979,30y+,0,0,3
819805,0-9y,0,0,0
755181,0-9y,0,0,0
386944,0-9y,0,0,0
268399,20-29y,3,1,1
99363,30y+,1,0,0
544240,20-29y,6,0,1
604295,10-19y,0,0,1
11081,0-9y,0,0,0
71810,0-9y,0,0,0
220730,10-19y,1,0,2
699275,10-19y,2,0,0
805456,10-19y,0,0,1
561073,0-9y,0,0,0
533665,20-29y,1,0,0
197012,0-9y,0,0,0
370288,0-9y,0,0,0
929863,0-9y,0,0,0
265253,30y+,5,3,0
522222,0-9y,0,0,0
450881,0-9y,0,0,0
771061,10-19y,6,1,2
252639,0-9y,0,0,0
697860,0-9y,0,0,0
19371,10-19y,0,1,1
153822,0-9y,0,0,0
312613,10-19y,0,0,5
376376,0-9y,0,0,0
604416,10-19y,2,0,1
395742,10-19y,1,0,1
504214,20-29y,2,1,2
339992,10-19y,0,0,1
701369,10-19y,1,0,1
538823,30y+,4,1,2
774276,0-9y,0,0,0
748701,0-9y,0,0,0
998663,20-29y,3,1,0
226528,30y+,3,1,2
597224,0-9y,0,0,0
300883,0-9y,0,0,0
864123,0-9y,0,0,0
777010,10-19y,0,0,0
163282,0-9y,0,0,0
418431,20-29y,4,0,3
73625,0-9y,0,0,0
412029,20-29y,2,1,1
420659,0-9y,0,0,0
807092,10-19y,0,0,0
474084,0-9y,0,0,0
329567,30y+,7,1,3
634462,0-9y,0,0,0
123644,10-19y,0,0,1
995010,10-19y,0,0,0
49673,30y+,7,1,3
193717,20-29y,0,0,1
627888,20-29y,4,1,0
241658,10-19y,0,0,0
709815,0-9y,0,0,0
870932,10-19y,2,0,3
171600,10-19y,1,0,0
366481,0-9y,0,0,0
429182,0-9y,0,0,0
725715,20-29y,0,1,3
858974,30y+,6,0,11
591054,10-19y,1,0,3
122054,30y+,10,4,3
971543,0-9y,0,0,0
954377,0-9y,0,0,0
563007,0-9y,0,0,0
871439,0-9y,0,0,0
416994,0-9y,0,0,0
715593,10-19y,2,0,1
493334,0-9y,0,0,0
133396,30y+,2,1,3
738155,10-19y,2,0,4
927919,30y+,1,0,1
26345,30y+,1,0,1
771470,0-9y,0,0,0
779224,10-19y,1,0,0
766151,10-19y,5,0,1
737101,10-19y,0,0,0
447678,20-29y,3,0,0
599588,10-19y,1,0,0
237997,0-9y,0,0,0
710116,10-19y,1,0,0
574085,20-29y,2,0,0
445253,0-9y,0,0,0
816454,10-19y,1,0,1
667833,10-19y,2,0,1
617787,10-19y,3,1,2
254901,10-19y,6,0,1
659468,10-19y,2,0,2
30313,10-19y,1,0,0
99995,20-29y,0,0,0
817251,10-19y,0,1,3
591072,10-19y,2,0,1
6153,20-29y,0,0,1
53655,0-9y,0,0,0
589233,20-29y,1,0,4
360703,0-9y,0,0,0
987989,30y+,0,0,1
533949,10-19y,0,0,0
76617,10-19y,0,0,1
177748,10-19y,1,1,0
321859,10-19y,1,0,2
